Bandit,Reward,Algorithm
3.0,3.939019258134482,ThompsonSampling
3.0,4.84694270308028,ThompsonSampling
3.0,3.7744985900048564,ThompsonSampling
3.0,3.1928870767984434,ThompsonSampling
3.0,5.329597859870569,ThompsonSampling
3.0,4.735179248456583,ThompsonSampling
3.0,3.089746902356908,ThompsonSampling
3.0,3.8339089107455657,ThompsonSampling
3.0,4.273279204395679,ThompsonSampling
3.0,3.128209375596967,ThompsonSampling
3.0,2.268086390524049,ThompsonSampling
3.0,3.6908612059759607,ThompsonSampling
3.0,3.601147866346697,ThompsonSampling
3.0,4.859189521813065,ThompsonSampling
3.0,5.717197913726907,ThompsonSampling
3.0,3.2732606402827447,ThompsonSampling
3.0,4.738550111475283,ThompsonSampling
3.0,4.0304584111341,ThompsonSampling
3.0,6.3604026946839864,ThompsonSampling
3.0,1.4939461872995414,ThompsonSampling
3.0,3.8919185518256865,ThompsonSampling
3.0,5.98362873312899,ThompsonSampling
3.0,3.785779641098499,ThompsonSampling
3.0,2.8638806285711516,ThompsonSampling
3.0,4.688143790933522,ThompsonSampling
3.0,5.135726482339207,ThompsonSampling
3.0,2.3702447744125195,ThompsonSampling
3.0,3.7881501532891777,ThompsonSampling
3.0,3.228296186730421,ThompsonSampling
3.0,4.344047419991718,ThompsonSampling
3.0,4.221876112792863,ThompsonSampling
3.0,3.516255674222423,ThompsonSampling
3.0,4.61846162945164,ThompsonSampling
3.0,3.5709059322454597,ThompsonSampling
3.0,3.494549829719819,ThompsonSampling
3.0,5.352622349340951,ThompsonSampling
3.0,1.979942646101915,ThompsonSampling
3.0,4.52306063322076,ThompsonSampling
3.0,3.5302701007766273,ThompsonSampling
3.0,3.8215264196378245,ThompsonSampling
3.0,4.004000749989819,ThompsonSampling
3.0,4.946112836334095,ThompsonSampling
3.0,3.2816958137217207,ThompsonSampling
3.0,2.628232179457428,ThompsonSampling
3.0,5.289844156943312,ThompsonSampling
3.0,4.647355192878826,ThompsonSampling
3.0,5.767552705453929,ThompsonSampling
3.0,3.9683931454285877,ThompsonSampling
3.0,4.715145639875465,ThompsonSampling
3.0,4.00805203479791,ThompsonSampling
3.0,4.659818435278218,ThompsonSampling
3.0,3.9109573527967165,ThompsonSampling
3.0,5.431947247712853,ThompsonSampling
3.0,4.1895192167270805,ThompsonSampling
3.0,2.3235287724303477,ThompsonSampling
3.0,5.03953891389479,ThompsonSampling
3.0,4.210939549114377,ThompsonSampling
3.0,3.130526799137441,ThompsonSampling
3.0,2.5252100875104944,ThompsonSampling
3.0,4.894333722238917,ThompsonSampling
3.0,4.314426228401206,ThompsonSampling
3.0,4.453095133954973,ThompsonSampling
3.0,4.447062938822256,ThompsonSampling
3.0,4.226022473036979,ThompsonSampling
3.0,3.4829305000976936,ThompsonSampling
3.0,3.5882457518557582,ThompsonSampling
3.0,2.0740801479285715,ThompsonSampling
3.0,3.321773682255717,ThompsonSampling
3.0,4.043804137372505,ThompsonSampling
3.0,4.463851710952659,ThompsonSampling
3.0,4.716213793105916,ThompsonSampling
3.0,4.594776040673816,ThompsonSampling
3.0,5.013760113396822,ThompsonSampling
3.0,3.9408414412485686,ThompsonSampling
3.0,5.023233558236016,ThompsonSampling
3.0,5.634307987208692,ThompsonSampling
3.0,4.523276815690861,ThompsonSampling
3.0,3.985010422703231,ThompsonSampling
3.0,3.017865867946645,ThompsonSampling
3.0,3.558112767103206,ThompsonSampling
3.0,5.394305426775981,ThompsonSampling
3.0,4.291810750065285,ThompsonSampling
3.0,4.8649906094391095,ThompsonSampling
3.0,4.276919817337266,ThompsonSampling
3.0,4.27180056440135,ThompsonSampling
3.0,5.896862982140445,ThompsonSampling
3.0,5.547193244725777,ThompsonSampling
3.0,3.3125718210950152,ThompsonSampling
3.0,3.19910979412166,ThompsonSampling
3.0,3.1638020788837986,ThompsonSampling
3.0,4.633378034758642,ThompsonSampling
3.0,3.7583289382735954,ThompsonSampling
3.0,4.072775058495829,ThompsonSampling
3.0,5.809678647461887,ThompsonSampling
3.0,4.269551889959865,ThompsonSampling
3.0,4.19575289886042,ThompsonSampling
3.0,5.443903362874945,ThompsonSampling
3.0,3.4222590400720363,ThompsonSampling
3.0,3.18284144287519,ThompsonSampling
3.0,3.994504495564229,ThompsonSampling
3.0,3.567859270352862,ThompsonSampling
3.0,3.259913532714744,ThompsonSampling
3.0,3.6030689814530996,ThompsonSampling
3.0,5.4214607226521565,ThompsonSampling
3.0,5.149152676605095,ThompsonSampling
3.0,4.818246634695978,ThompsonSampling
3.0,4.104274947551431,ThompsonSampling
3.0,2.923687396753487,ThompsonSampling
3.0,2.7467533581586974,ThompsonSampling
3.0,3.3470094750163364,ThompsonSampling
3.0,4.871089200797202,ThompsonSampling
3.0,2.7380096771578932,ThompsonSampling
3.0,2.8240100470778993,ThompsonSampling
3.0,4.3873287664753,ThompsonSampling
3.0,3.859323044310299,ThompsonSampling
3.0,4.999436828555339,ThompsonSampling
3.0,3.0502461343732454,ThompsonSampling
3.0,5.4212706393294345,ThompsonSampling
3.0,2.3682134657194203,ThompsonSampling
3.0,2.4779558226715412,ThompsonSampling
3.0,2.251535052117095,ThompsonSampling
3.0,2.8333958357167655,ThompsonSampling
3.0,3.154383543548068,ThompsonSampling
3.0,4.190349438782521,ThompsonSampling
3.0,4.899115550806284,ThompsonSampling
3.0,3.7142762039293395,ThompsonSampling
3.0,4.631402651328107,ThompsonSampling
3.0,3.8854408783216385,ThompsonSampling
3.0,4.358348531530017,ThompsonSampling
3.0,3.606678447811075,ThompsonSampling
3.0,5.557723467369147,ThompsonSampling
3.0,3.2550814550468314,ThompsonSampling
3.0,3.9199747913812866,ThompsonSampling
3.0,4.433260296088489,ThompsonSampling
3.0,6.7588184445252,ThompsonSampling
3.0,3.4294337388871248,ThompsonSampling
3.0,2.5379033028239673,ThompsonSampling
3.0,4.60852078978922,ThompsonSampling
3.0,3.7102469365571835,ThompsonSampling
3.0,3.674719714456301,ThompsonSampling
3.0,5.030862277837016,ThompsonSampling
3.0,3.5544170828135258,ThompsonSampling
3.0,5.355632895731709,ThompsonSampling
3.0,3.6708182023132423,ThompsonSampling
3.0,4.66167452828028,ThompsonSampling
3.0,3.592067008418966,ThompsonSampling
3.0,4.106961826134524,ThompsonSampling
3.0,2.1830716352465696,ThompsonSampling
3.0,3.655477321325011,ThompsonSampling
3.0,4.9608213283026705,ThompsonSampling
3.0,3.1380492989213105,ThompsonSampling
3.0,3.4024530721038326,ThompsonSampling
3.0,3.5996171949382756,ThompsonSampling
3.0,3.5144007319656922,ThompsonSampling
3.0,2.2074824077081394,ThompsonSampling
3.0,5.9418270184227815,ThompsonSampling
3.0,3.826581048464544,ThompsonSampling
3.0,4.43373790281178,ThompsonSampling
3.0,2.6281737812135413,ThompsonSampling
3.0,3.8196140301574997,ThompsonSampling
3.0,4.769108435490607,ThompsonSampling
3.0,4.811079273486315,ThompsonSampling
3.0,4.222373808909535,ThompsonSampling
3.0,4.045207520844476,ThompsonSampling
3.0,5.001547261340534,ThompsonSampling
3.0,3.5621310775928503,ThompsonSampling
3.0,3.4870847855581566,ThompsonSampling
3.0,3.324846934961096,ThompsonSampling
3.0,4.556368023990425,ThompsonSampling
3.0,4.753977777260639,ThompsonSampling
3.0,2.6157486685188136,ThompsonSampling
3.0,5.049287045263294,ThompsonSampling
3.0,4.0216935157971605,ThompsonSampling
3.0,4.5435737858224075,ThompsonSampling
3.0,5.211912712580055,ThompsonSampling
3.0,4.473338019719601,ThompsonSampling
3.0,4.453357934008656,ThompsonSampling
3.0,4.477698297686173,ThompsonSampling
3.0,4.896233521351132,ThompsonSampling
3.0,3.0244809516542506,ThompsonSampling
3.0,2.722107039258986,ThompsonSampling
3.0,5.130455008172934,ThompsonSampling
3.0,5.17425930415594,ThompsonSampling
3.0,3.967957173542269,ThompsonSampling
3.0,3.103529817532647,ThompsonSampling
3.0,3.4399578455149453,ThompsonSampling
3.0,4.9386458660892805,ThompsonSampling
3.0,2.836669041437145,ThompsonSampling
3.0,4.8176932395196985,ThompsonSampling
3.0,3.4199167036903595,ThompsonSampling
3.0,4.620134897957632,ThompsonSampling
3.0,5.146746909699729,ThompsonSampling
3.0,3.8360356315393225,ThompsonSampling
3.0,2.607423812946334,ThompsonSampling
3.0,4.722245687929915,ThompsonSampling
3.0,1.9110747691595975,ThompsonSampling
3.0,3.360994275027106,ThompsonSampling
3.0,4.197263033964221,ThompsonSampling
3.0,4.451302309479326,ThompsonSampling
3.0,4.679884016132093,ThompsonSampling
3.0,1.9758967822253242,ThompsonSampling
3.0,5.241342095089014,ThompsonSampling
3.0,4.744959067678969,ThompsonSampling
3.0,3.4080124705125274,ThompsonSampling
3.0,3.946016405120534,ThompsonSampling
3.0,3.483755257513553,ThompsonSampling
3.0,5.201825560961662,ThompsonSampling
3.0,2.978342512689007,ThompsonSampling
3.0,3.499996463417633,ThompsonSampling
3.0,3.500130850241206,ThompsonSampling
3.0,4.067006997841182,ThompsonSampling
3.0,2.371315756924676,ThompsonSampling
3.0,4.036837718985685,ThompsonSampling
3.0,4.1643158511839165,ThompsonSampling
3.0,4.5253935840899135,ThompsonSampling
3.0,3.495812636781915,ThompsonSampling
3.0,5.78404123409276,ThompsonSampling
3.0,3.686214977801086,ThompsonSampling
3.0,2.0272293808004394,ThompsonSampling
3.0,5.0476016904530905,ThompsonSampling
3.0,4.189300274276128,ThompsonSampling
3.0,3.0303855284928063,ThompsonSampling
3.0,4.032388819515514,ThompsonSampling
3.0,3.1452425902485195,ThompsonSampling
3.0,4.892257040567564,ThompsonSampling
3.0,4.695066390245268,ThompsonSampling
3.0,2.852672486187614,ThompsonSampling
3.0,4.940279130649579,ThompsonSampling
3.0,3.2439052425878994,ThompsonSampling
3.0,3.7496079368317186,ThompsonSampling
3.0,3.8292817881152255,ThompsonSampling
3.0,4.078757156276278,ThompsonSampling
3.0,3.565021423008531,ThompsonSampling
3.0,5.6135936443807495,ThompsonSampling
3.0,5.723031483547077,ThompsonSampling
3.0,2.846041168173926,ThompsonSampling
3.0,3.9135881745525665,ThompsonSampling
3.0,3.299938540918759,ThompsonSampling
3.0,4.432996424386192,ThompsonSampling
3.0,2.8201299785711753,ThompsonSampling
3.0,3.156800361446292,ThompsonSampling
3.0,2.1434080125471833,ThompsonSampling
3.0,5.511285854759822,ThompsonSampling
3.0,4.492368983018146,ThompsonSampling
3.0,5.225634508053092,ThompsonSampling
3.0,3.972844869796777,ThompsonSampling
3.0,3.453054288083407,ThompsonSampling
3.0,3.097375680767694,ThompsonSampling
3.0,3.9984734381147216,ThompsonSampling
3.0,1.5295539677130239,ThompsonSampling
3.0,4.966129174790357,ThompsonSampling
3.0,4.563762588737988,ThompsonSampling
3.0,5.015758658655812,ThompsonSampling
3.0,4.920734463814605,ThompsonSampling
3.0,4.002685402341999,ThompsonSampling
3.0,5.337566176668371,ThompsonSampling
3.0,4.0143452954736825,ThompsonSampling
3.0,3.64658230702301,ThompsonSampling
3.0,4.065080885856023,ThompsonSampling
3.0,4.774928496849653,ThompsonSampling
3.0,2.878751578251573,ThompsonSampling
3.0,4.609395655235593,ThompsonSampling
3.0,2.7995015816017212,ThompsonSampling
3.0,2.5444533578529915,ThompsonSampling
3.0,2.098597458124639,ThompsonSampling
3.0,3.2482292059355964,ThompsonSampling
3.0,1.7475629925160803,ThompsonSampling
3.0,4.211751977668746,ThompsonSampling
3.0,4.6306896586131945,ThompsonSampling
3.0,4.8015697675397115,ThompsonSampling
3.0,5.706578791967063,ThompsonSampling
3.0,3.2632536633414873,ThompsonSampling
3.0,3.88035645883043,ThompsonSampling
3.0,4.9429644413062315,ThompsonSampling
3.0,4.4826264924262125,ThompsonSampling
3.0,4.400492714198535,ThompsonSampling
3.0,2.272670839447996,ThompsonSampling
3.0,3.321682587193137,ThompsonSampling
3.0,2.7098731155645686,ThompsonSampling
3.0,3.499619105986663,ThompsonSampling
3.0,4.200220057382941,ThompsonSampling
3.0,4.1823118191074,ThompsonSampling
3.0,4.121397192826684,ThompsonSampling
3.0,2.2884483878391997,ThompsonSampling
3.0,4.01557336750179,ThompsonSampling
3.0,3.547418890110662,ThompsonSampling
3.0,4.2901512449275625,ThompsonSampling
3.0,3.6814352824667216,ThompsonSampling
3.0,6.958343388180433,ThompsonSampling
3.0,3.16531570420545,ThompsonSampling
3.0,4.745815864857177,ThompsonSampling
3.0,3.6094252506014226,ThompsonSampling
3.0,4.849940929190775,ThompsonSampling
3.0,4.673907350237602,ThompsonSampling
3.0,4.0296948399207455,ThompsonSampling
3.0,2.6653382691883527,ThompsonSampling
3.0,3.4205308718101657,ThompsonSampling
3.0,4.3771817877582615,ThompsonSampling
3.0,3.6093130974977083,ThompsonSampling
3.0,2.4816537106307934,ThompsonSampling
3.0,3.476372883538457,ThompsonSampling
3.0,2.5532471817972966,ThompsonSampling
3.0,2.5812321557911067,ThompsonSampling
3.0,3.5637342455091363,ThompsonSampling
3.0,5.033098276802142,ThompsonSampling
3.0,5.3116603709921435,ThompsonSampling
3.0,5.64361977031544,ThompsonSampling
3.0,4.895457163485543,ThompsonSampling
3.0,4.319373050913849,ThompsonSampling
3.0,4.261603260924896,ThompsonSampling
3.0,3.4433107507391845,ThompsonSampling
3.0,4.388942268665089,ThompsonSampling
3.0,3.5971092018602464,ThompsonSampling
3.0,4.0614340112064315,ThompsonSampling
3.0,4.55994160152353,ThompsonSampling
3.0,2.9116357458547686,ThompsonSampling
3.0,3.4470290074048924,ThompsonSampling
3.0,4.961514925054271,ThompsonSampling
3.0,4.654286111513511,ThompsonSampling
3.0,3.298826068398975,ThompsonSampling
3.0,2.5210243584070042,ThompsonSampling
3.0,3.2594395340104985,ThompsonSampling
3.0,4.586654244326179,ThompsonSampling
3.0,2.5506427506203933,ThompsonSampling
3.0,4.777797252681987,ThompsonSampling
3.0,4.061418559258431,ThompsonSampling
3.0,3.7030122107466483,ThompsonSampling
3.0,4.772952983800318,ThompsonSampling
3.0,5.260968288385218,ThompsonSampling
3.0,3.8947465455066492,ThompsonSampling
3.0,3.8340358049649073,ThompsonSampling
3.0,5.456123003737651,ThompsonSampling
3.0,4.883615982302773,ThompsonSampling
3.0,3.7106405531467055,ThompsonSampling
3.0,3.175391446896498,ThompsonSampling
3.0,3.4798968675506803,ThompsonSampling
3.0,4.278365924921928,ThompsonSampling
3.0,4.270222222393649,ThompsonSampling
3.0,4.068476744612429,ThompsonSampling
3.0,5.132647359993642,ThompsonSampling
3.0,2.89448247912503,ThompsonSampling
3.0,3.21840951870589,ThompsonSampling
3.0,3.625549666008121,ThompsonSampling
3.0,4.514353170660322,ThompsonSampling
3.0,5.129170378572138,ThompsonSampling
3.0,3.451053814251448,ThompsonSampling
3.0,2.6911214201203633,ThompsonSampling
3.0,4.044663717051879,ThompsonSampling
3.0,5.334321999829216,ThompsonSampling
3.0,3.047491136947226,ThompsonSampling
3.0,3.2874025755437124,ThompsonSampling
3.0,3.6776982066869275,ThompsonSampling
3.0,2.1575876178578453,ThompsonSampling
3.0,2.426859790535146,ThompsonSampling
3.0,5.694709282003741,ThompsonSampling
3.0,3.632048023175955,ThompsonSampling
3.0,2.610319601290348,ThompsonSampling
3.0,3.100667206587915,ThompsonSampling
3.0,2.1095761406163342,ThompsonSampling
3.0,2.9232072974881644,ThompsonSampling
3.0,2.941503395863271,ThompsonSampling
3.0,3.635247163454311,ThompsonSampling
3.0,5.346993374428837,ThompsonSampling
3.0,4.516904877352744,ThompsonSampling
3.0,3.854810995393291,ThompsonSampling
3.0,1.6326158975838827,ThompsonSampling
3.0,5.784849647874992,ThompsonSampling
3.0,4.279526743342395,ThompsonSampling
3.0,4.900148500949488,ThompsonSampling
3.0,3.2228426893880293,ThompsonSampling
3.0,3.086669147601431,ThompsonSampling
3.0,3.4477187629272077,ThompsonSampling
3.0,3.3528303399375567,ThompsonSampling
3.0,2.3503985053459875,ThompsonSampling
3.0,1.9258657288469183,ThompsonSampling
3.0,5.15129640013508,ThompsonSampling
3.0,3.6854038137963716,ThompsonSampling
3.0,3.0926706945363587,ThompsonSampling
3.0,3.1394553385607495,ThompsonSampling
3.0,3.0701300361372033,ThompsonSampling
3.0,5.448528878804909,ThompsonSampling
3.0,4.437849537032683,ThompsonSampling
3.0,4.559582607929679,ThompsonSampling
3.0,2.0107629470424833,ThompsonSampling
3.0,5.592621657490832,ThompsonSampling
3.0,4.138503173575987,ThompsonSampling
3.0,5.491852447967721,ThompsonSampling
3.0,6.05056047224638,ThompsonSampling
3.0,4.690732621677302,ThompsonSampling
3.0,2.678805969597267,ThompsonSampling
3.0,3.82957433563803,ThompsonSampling
3.0,4.180147783244871,ThompsonSampling
3.0,5.102739470172372,ThompsonSampling
3.0,5.172562962162658,ThompsonSampling
3.0,5.252294589462697,ThompsonSampling
3.0,3.2154720860196715,ThompsonSampling
3.0,4.482106876542559,ThompsonSampling
3.0,5.525771848378499,ThompsonSampling
3.0,4.571048730363132,ThompsonSampling
3.0,3.2361101718189627,ThompsonSampling
3.0,4.9709146666153226,ThompsonSampling
3.0,2.889769042171545,ThompsonSampling
3.0,4.159303542053236,ThompsonSampling
3.0,2.7495947699504164,ThompsonSampling
3.0,2.512916155093256,ThompsonSampling
3.0,1.6488626305442442,ThompsonSampling
3.0,3.926231736976436,ThompsonSampling
3.0,3.2311184158774093,ThompsonSampling
3.0,2.5473537674411273,ThompsonSampling
3.0,3.273536128220889,ThompsonSampling
3.0,4.140322726806898,ThompsonSampling
3.0,3.061168093493332,ThompsonSampling
3.0,4.059863306994357,ThompsonSampling
3.0,4.215777942908654,ThompsonSampling
3.0,4.2290082899606904,ThompsonSampling
3.0,3.8622054267635773,ThompsonSampling
3.0,5.2140365739333125,ThompsonSampling
3.0,3.653973398828688,ThompsonSampling
3.0,4.285549488951699,ThompsonSampling
3.0,4.996828658446225,ThompsonSampling
3.0,1.8433285901953327,ThompsonSampling
3.0,3.750657637831304,ThompsonSampling
3.0,3.3574241153764,ThompsonSampling
3.0,2.6621860881541326,ThompsonSampling
3.0,4.0668545991095275,ThompsonSampling
3.0,3.882749383857727,ThompsonSampling
3.0,2.8117053391890843,ThompsonSampling
3.0,4.483112556308325,ThompsonSampling
3.0,3.8006100137138126,ThompsonSampling
3.0,5.600260110139972,ThompsonSampling
3.0,4.546250033667237,ThompsonSampling
3.0,2.7003988415653044,ThompsonSampling
3.0,4.904524993711361,ThompsonSampling
3.0,3.176125734715769,ThompsonSampling
3.0,4.018266977943206,ThompsonSampling
3.0,3.609539255687415,ThompsonSampling
3.0,4.075598871245556,ThompsonSampling
3.0,3.506766488133934,ThompsonSampling
3.0,4.670540936708656,ThompsonSampling
3.0,4.46177078715442,ThompsonSampling
3.0,4.470935892479635,ThompsonSampling
3.0,3.9390141977308653,ThompsonSampling
3.0,3.666727854072592,ThompsonSampling
3.0,4.815175372781959,ThompsonSampling
3.0,4.2597161544299125,ThompsonSampling
3.0,3.698174030146146,ThompsonSampling
3.0,2.2531220257056876,ThompsonSampling
3.0,4.676296310213094,ThompsonSampling
3.0,5.766995815680518,ThompsonSampling
3.0,4.4044458289004185,ThompsonSampling
3.0,5.259539543948362,ThompsonSampling
3.0,4.496877549452162,ThompsonSampling
3.0,2.5958920822660274,ThompsonSampling
3.0,5.35792075771005,ThompsonSampling
3.0,3.2567797617357597,ThompsonSampling
3.0,5.191742009303634,ThompsonSampling
3.0,3.9303259573208855,ThompsonSampling
3.0,3.7640978391609807,ThompsonSampling
3.0,3.216980750995844,ThompsonSampling
3.0,4.785531922584172,ThompsonSampling
3.0,2.0684513380635323,ThompsonSampling
3.0,3.104031123126752,ThompsonSampling
3.0,4.453131123860569,ThompsonSampling
3.0,2.9661904577652116,ThompsonSampling
3.0,4.036373380136683,ThompsonSampling
3.0,5.457811924468921,ThompsonSampling
3.0,4.641762768274465,ThompsonSampling
3.0,2.707983304760187,ThompsonSampling
3.0,3.5161905940659532,ThompsonSampling
3.0,6.57380767686614,ThompsonSampling
3.0,4.590529384420868,ThompsonSampling
3.0,2.981262928814372,ThompsonSampling
3.0,5.496925980700787,ThompsonSampling
3.0,4.113710527186464,ThompsonSampling
3.0,5.003044503138908,ThompsonSampling
3.0,4.425546164451424,ThompsonSampling
3.0,2.3967199122954015,ThompsonSampling
3.0,4.675198052864325,ThompsonSampling
3.0,5.815216649911214,ThompsonSampling
3.0,3.4091283940833694,ThompsonSampling
3.0,4.73727709589073,ThompsonSampling
3.0,6.2400536506438335,ThompsonSampling
3.0,4.342582688906768,ThompsonSampling
3.0,2.114202617907961,ThompsonSampling
3.0,4.344889058726041,ThompsonSampling
3.0,3.1073670276136562,ThompsonSampling
3.0,3.539994186824695,ThompsonSampling
3.0,5.063541437986352,ThompsonSampling
3.0,3.107520984019578,ThompsonSampling
3.0,3.921715018902135,ThompsonSampling
3.0,4.15491456271323,ThompsonSampling
3.0,4.480981529429447,ThompsonSampling
3.0,4.297647419207418,ThompsonSampling
3.0,4.831086597883725,ThompsonSampling
3.0,3.5570781563232243,ThompsonSampling
3.0,3.5668398956470613,ThompsonSampling
3.0,4.614048473041651,ThompsonSampling
3.0,4.801933785965616,ThompsonSampling
3.0,4.737651416947095,ThompsonSampling
3.0,3.2008691904909803,ThompsonSampling
3.0,4.431491859526712,ThompsonSampling
3.0,5.403895707414865,ThompsonSampling
3.0,4.55791136116601,ThompsonSampling
3.0,4.604743081075902,ThompsonSampling
3.0,5.445266349995391,ThompsonSampling
3.0,3.8790885093822296,ThompsonSampling
3.0,3.210745254413283,ThompsonSampling
3.0,5.705996333057896,ThompsonSampling
3.0,3.7586177451191825,ThompsonSampling
3.0,5.470977398747211,ThompsonSampling
3.0,1.2768163132921284,ThompsonSampling
3.0,4.685496762869514,ThompsonSampling
3.0,2.8207012795048625,ThompsonSampling
3.0,4.60148340087848,ThompsonSampling
3.0,4.583456309299278,ThompsonSampling
3.0,3.1747371697206113,ThompsonSampling
3.0,3.7302308068248653,ThompsonSampling
3.0,4.321035152103773,ThompsonSampling
3.0,3.2514051581171417,ThompsonSampling
3.0,2.699740281254587,ThompsonSampling
3.0,2.538168457370965,ThompsonSampling
3.0,4.938704955071103,ThompsonSampling
3.0,2.2879237779551405,ThompsonSampling
3.0,4.143795435159449,ThompsonSampling
3.0,2.548976367654044,ThompsonSampling
3.0,6.1122985515263855,ThompsonSampling
3.0,2.2094380247413623,ThompsonSampling
3.0,5.4125788334087135,ThompsonSampling
3.0,5.332171465830781,ThompsonSampling
3.0,3.522078216280042,ThompsonSampling
3.0,3.9257678611765354,ThompsonSampling
3.0,4.5351105847809325,ThompsonSampling
3.0,5.002034668386685,ThompsonSampling
3.0,4.618342747671524,ThompsonSampling
3.0,4.966766394335231,ThompsonSampling
3.0,5.037594356875401,ThompsonSampling
3.0,3.0817316576283833,ThompsonSampling
3.0,3.6573549801762684,ThompsonSampling
3.0,2.340688150660595,ThompsonSampling
3.0,4.493356629838227,ThompsonSampling
3.0,1.6740203920365206,ThompsonSampling
3.0,3.6925025772080304,ThompsonSampling
3.0,3.16650885747947,ThompsonSampling
3.0,3.0645251472708415,ThompsonSampling
3.0,4.2274804211675745,ThompsonSampling
3.0,5.181255937604589,ThompsonSampling
3.0,3.6334546163418135,ThompsonSampling
3.0,5.03236970218568,ThompsonSampling
3.0,2.379458475722008,ThompsonSampling
3.0,4.479068217046193,ThompsonSampling
3.0,4.000311306772893,ThompsonSampling
3.0,4.157470640617057,ThompsonSampling
3.0,3.151905274183317,ThompsonSampling
3.0,4.2197321120725855,ThompsonSampling
3.0,5.467018663389632,ThompsonSampling
3.0,2.0307458941596135,ThompsonSampling
3.0,5.64724770492265,ThompsonSampling
3.0,3.9451260731236846,ThompsonSampling
3.0,3.7879725797469104,ThompsonSampling
3.0,4.390750221983972,ThompsonSampling
3.0,4.580530224522462,ThompsonSampling
3.0,2.4381496963071725,ThompsonSampling
3.0,4.221851815159978,ThompsonSampling
3.0,5.567844650389324,ThompsonSampling
3.0,3.5996136669352348,ThompsonSampling
3.0,3.655435116828489,ThompsonSampling
3.0,3.862540362900354,ThompsonSampling
3.0,5.066617433830883,ThompsonSampling
3.0,3.756164018914449,ThompsonSampling
3.0,5.21857068096785,ThompsonSampling
3.0,2.2846607288272756,ThompsonSampling
3.0,2.9367434894985127,ThompsonSampling
3.0,3.4819696057619463,ThompsonSampling
3.0,4.756036566876133,ThompsonSampling
3.0,3.956843165253446,ThompsonSampling
3.0,4.611336665360507,ThompsonSampling
3.0,5.053678684135731,ThompsonSampling
3.0,3.480454852353989,ThompsonSampling
3.0,5.582717943074231,ThompsonSampling
3.0,2.197750880591166,ThompsonSampling
3.0,3.2888115812318297,ThompsonSampling
3.0,3.9472946698611087,ThompsonSampling
3.0,2.5356826566419466,ThompsonSampling
3.0,2.3266806193832608,ThompsonSampling
3.0,2.9837792183767005,ThompsonSampling
3.0,4.9655071708667355,ThompsonSampling
3.0,4.445064984677936,ThompsonSampling
3.0,3.996756653252244,ThompsonSampling
3.0,3.8901125824951786,ThompsonSampling
3.0,4.146619598317204,ThompsonSampling
3.0,4.4694116716665135,ThompsonSampling
3.0,3.2574540210416254,ThompsonSampling
3.0,2.6572374083709485,ThompsonSampling
3.0,5.27370314830907,ThompsonSampling
3.0,5.101966610035104,ThompsonSampling
3.0,3.815577623179604,ThompsonSampling
3.0,4.468201402412033,ThompsonSampling
3.0,3.414802140897936,ThompsonSampling
3.0,3.9873276299624116,ThompsonSampling
3.0,4.22089041555214,ThompsonSampling
3.0,4.020210021875568,ThompsonSampling
3.0,5.703858874974525,ThompsonSampling
3.0,2.8194713684642,ThompsonSampling
3.0,5.200094832273302,ThompsonSampling
3.0,4.206093272328079,ThompsonSampling
3.0,5.908571834203136,ThompsonSampling
3.0,4.086643168943021,ThompsonSampling
3.0,3.790844015320334,ThompsonSampling
3.0,3.638417271532378,ThompsonSampling
3.0,5.330002534409523,ThompsonSampling
3.0,3.8954524592176765,ThompsonSampling
3.0,5.323402300596104,ThompsonSampling
3.0,5.700033465190403,ThompsonSampling
3.0,3.299799181878149,ThompsonSampling
3.0,5.555637327388041,ThompsonSampling
3.0,3.3595658358781897,ThompsonSampling
3.0,4.483176425913041,ThompsonSampling
3.0,3.798334533528769,ThompsonSampling
3.0,3.050073204442816,ThompsonSampling
3.0,3.9295996973464273,ThompsonSampling
3.0,3.984254001668124,ThompsonSampling
3.0,4.576415785768686,ThompsonSampling
3.0,4.644574990408522,ThompsonSampling
3.0,3.061119512983837,ThompsonSampling
3.0,4.467623942527564,ThompsonSampling
3.0,3.0847715968847718,ThompsonSampling
3.0,3.3615721469798645,ThompsonSampling
3.0,4.032253493406857,ThompsonSampling
3.0,3.561198526736396,ThompsonSampling
3.0,5.758962482658387,ThompsonSampling
3.0,4.907493223835588,ThompsonSampling
3.0,2.2111006409890726,ThompsonSampling
3.0,3.428569895617988,ThompsonSampling
3.0,4.333677263229407,ThompsonSampling
3.0,3.269879623128774,ThompsonSampling
3.0,5.071914833813967,ThompsonSampling
3.0,3.48153180181279,ThompsonSampling
3.0,4.778106733191982,ThompsonSampling
3.0,3.803463198271381,ThompsonSampling
3.0,3.3828038453642457,ThompsonSampling
3.0,3.898157025899215,ThompsonSampling
3.0,2.676054456273493,ThompsonSampling
3.0,2.8279966171039237,ThompsonSampling
3.0,4.831806041095578,ThompsonSampling
3.0,4.245308744982149,ThompsonSampling
3.0,3.684019533222728,ThompsonSampling
3.0,3.457600096236523,ThompsonSampling
3.0,3.174806529730831,ThompsonSampling
3.0,4.2060775271855615,ThompsonSampling
3.0,3.2987757108832128,ThompsonSampling
3.0,2.9251894679837394,ThompsonSampling
3.0,2.7045682161673694,ThompsonSampling
3.0,2.4099080973559337,ThompsonSampling
3.0,3.1509804369325005,ThompsonSampling
